N,K,STRATEGY,SEARCH ITERATIONS,PERFORMANCE,SOLUTION,TIME TAKEN,IMPROVEMENT
12,5,Local Search,2.0,0.822813900470378,100110000000,0.16150593757629395,0.25816273911998333
12,5,Local Search,4.0,0.7861400266501519,001000100001,0.20831036567687988,0.374641557690248
12,5,Local Search,3.0,0.8079651820192333,100001000000,0.16919636726379395,0.3215509605714807
12,5,Local Search,5.0,0.8901259907396982,100000010001,0.24634742736816406,0.5128086718115861
12,5,Local Search,1.0,0.6222706356364853,101010000100,0.10425400733947754,0.2844546064605829
12,5,Local Search,2.0,0.9162770729378957,000010100000,0.12489867210388184,0.49934738911853155
12,5,Local Search,2.0,0.8921904795310891,110000000101,0.16678404808044434,0.20881713473607466
12,5,Local Search,4.0,0.8062397640571048,100110100000,0.28642868995666504,0.2537466121257238
12,5,Local Search,2.0,0.898556708600339,000000110000,0.1303093433380127,0.274845331846745
12,5,Local Search,3.0,0.7915037727284554,001100100000,0.22902226448059082,0.30955307271728205
12,5,Local Search,3.0,0.7767995471677173,100001000001,0.22398161888122559,0.26655287884832524
12,5,Local Search,3.0,0.8975901173232277,001000100000,0.17227578163146973,0.3768951593512133
12,5,Local Search,4.0,0.8227618719606958,001000010010,0.2027587890625,0.3582284098090459
12,5,Local Search,5.0,0.84799187851969,001000000010,0.26549649238586426,0.24771592365943174
12,5,Local Search,7.0,0.9989513381887998,010000000000,0.47908544540405273,0.5556437043109768
12,5,Local Search,3.0,0.8920042244958521,000000001000,0.1718001365661621,0.38840131673640754
12,5,Local Search,3.0,0.8120323329162878,110000010000,0.20868229866027832,0.19787910688926869
12,5,Local Search,3.0,0.8015740221720133,001000001000,0.20814132690429688,0.3156768337466721
12,5,Local Search,1.0,0.7239155564881363,011000011000,0.10405445098876953,0.16110753489927243
12,5,Local Search,3.0,0.8606620298265052,001000001000,0.22400617599487305,0.36259112841039887
12,5,Local Search,4.0,0.9273228904453121,000000000100,0.13720083236694336,0.44278627138521826
12,5,Local Search,3.0,0.9616021206148448,001100000000,0.20395731925964355,0.5587438431183075
12,5,Local Search,5.0,0.9932771465775568,001000000000,0.39705824851989746,0.494371371555935
12,5,Local Search,2.0,0.901458997303876,000010000010,0.19344735145568848,0.3703495437561781
12,5,Local Search,3.0,0.8312409283805127,110000000000,0.23747754096984863,0.3435495844525758
12,5,Local Search,2.0,0.8590455622889938,101101000100,0.2938971519470215,0.20283963136936767
12,5,Local Search,3.0,0.7625890323500295,011010010000,0.2662672996520996,0.3409505532827092
12,5,Local Search,1.0,0.8223264986199617,001110101100,0.1280193328857422,0.19085209060157815
12,5,Local Search,4.0,0.8708772887518594,000011000000,0.23540210723876953,0.37067458305783574
12,5,Local Search,4.0,0.7949980263126806,011100000011,0.36987733840942383,0.3884743154123164
12,5,Local Search,5.0,0.9010653870400659,010000000000,0.30546140670776367,0.6205455069817218
12,5,Local Search,2.0,0.8028064514030961,100001011000,0.19445157051086426,0.2975989290177188
12,5,Local Search,4.0,0.9166586077737876,010010001000,0.3149285316467285,0.342913621934378
12,5,Local Search,1.0,0.8445113662429155,100000001100,0.08509063720703125,0.27839502327721954
12,5,Local Search,3.0,0.8260220176462371,000000100000,0.16268634796142578,0.10084338593539222
12,5,Local Search,3.0,0.8579522048457425,101000000100,0.2674553394317627,0.23714317699144327
12,5,Local Search,2.0,0.6549482911283553,011000010001,0.12024688720703125,0.20563554000571077
12,5,Local Search,4.0,0.8821308425290123,011001010000,0.2907090187072754,0.28215570260236345
12,5,Local Search,4.0,0.9883519097292014,000000100000,0.25559091567993164,0.4591087962460383
12,5,Local Search,2.0,0.7950868160743241,010110000100,0.19727158546447754,0.23098685727895707
12,5,Local Search,0.0,0.7150356041483663,001011111001,0.07384896278381348,0.0
12,5,Local Search,1.0,0.6871529368184877,010110001100,0.11988568305969238,0.07810181595394228
12,5,Local Search,3.0,0.859293139616764,100010000000,0.21369624137878418,0.22662620037739178
12,5,Local Search,4.0,0.9505028019467464,100000000000,0.28627490997314453,0.2860741827101898
12,5,Local Search,5.0,0.9953048324111212,100000000000,0.22922825813293457,0.6041604749009283
12,5,Local Search,3.0,0.8453145200017038,000000000100,0.1508188247680664,0.35827708015656823
12,5,Local Search,2.0,0.834994240330322,100101000000,0.08339476585388184,0.32935291602191663
12,5,Local Search,4.0,0.7896713547668011,001001000000,0.2464907169342041,0.346164654904248
12,5,Local Search,2.0,0.7585057327584622,001001010000,0.12888836860656738,0.35992469707651287
12,5,Local Search,4.0,0.8929305615914048,001000000000,0.1872093677520752,0.3857079182721386
12,5,Local Search,1.0,0.7374843889353538,100100100010,0.08329033851623535,0.10312610204781725
12,5,Local Search,2.0,0.8843446105339376,010000001001,0.1459653377532959,0.3279945319726121
12,5,Local Search,3.0,0.6805962545484572,001000101001,0.24475359916687012,0.27952343063906326
12,5,Local Search,5.0,0.9643939131266477,000000010000,0.2759842872619629,0.4864811815510588
12,5,Local Search,3.0,0.8815352176983886,000110001000,0.2708568572998047,0.23377013447547168
12,5,Local Search,1.0,0.6811872737022385,101110001100,0.21715092658996582,0.15224958382567688
12,5,Local Search,1.0,0.6352537774167674,111100010000,0.13709259033203125,0.2059897616387843
12,5,Local Search,4.0,0.8421365246909243,000010000000,0.20973873138427734,0.3845529096258988
12,5,Local Search,2.0,0.6267320396944079,101111100000,0.20848846435546875,0.2925908491254034
12,5,Local Search,4.0,0.9510541316163726,000000000001,0.25224971771240234,0.31799364264601704
12,5,Local Search,5.0,0.754115233598722,000001000001,0.329498291015625,0.26546263386500524
12,5,Local Search,4.0,0.9114536767972193,000000001000,0.2698655128479004,0.3842519419382666
12,5,Local Search,4.0,0.7680303910178405,001010000000,0.29595518112182617,0.31233433062408494
12,5,Local Search,3.0,0.8309951394499467,010000010100,0.20325136184692383,0.33337526585772886
12,5,Local Search,3.0,0.7689722293783349,001010100000,0.18721365928649902,0.359338463853696
12,5,Local Search,3.0,0.862118171232213,011100000000,0.21956706047058105,0.27846791000570115
12,5,Local Search,2.0,0.9089381601398465,000001000001,0.14152216911315918,0.4300660796367594
12,5,Local Search,4.0,0.9626768559066482,000100000000,0.270383358001709,0.40492358434611553
12,5,Local Search,2.0,0.89598616162786,010100011000,0.23692750930786133,0.3391983899720763
12,5,Local Search,4.0,0.7979516277905121,001001000000,0.2889103889465332,0.3057774923021522
12,5,Local Search,3.0,0.7632290485326259,001101000000,0.23455286026000977,0.4169194630884802
12,5,Local Search,1.0,0.8862504088972478,000100000100,0.08332109451293945,0.2317843389615728
12,5,Local Search,5.0,0.9259649276146024,010001000000,0.35234594345092773,0.48477681803395395
12,5,Local Search,4.0,0.8861482580746648,000000001000,0.16257905960083008,0.3039899548608692
12,5,Local Search,1.0,0.8095552074260871,001100100000,0.08840322494506836,0.18416410494257252
12,5,Local Search,2.0,0.808407873595987,010000010000,0.16648268699645996,0.2823502614265926
12,5,Local Search,3.0,0.9709298810260529,110000000100,0.2434229850769043,0.3981820964608236
12,5,Local Search,3.0,0.8563588769036469,000101011000,0.27806830406188965,0.32097577028798496
12,5,Local Search,1.0,0.5847693855399637,110010001000,0.1389608383178711,0.11625248542595701
12,5,Local Search,1.0,0.7295085457578382,000010100100,0.0832068920135498,0.25405296739340455
12,5,Local Search,2.0,0.6710698018962086,010000011100,0.14573001861572266,0.2374970922170468
12,5,Local Search,6.0,0.8668370026633869,000000000101,0.39058971405029297,0.5372845155422271
12,5,Local Search,3.0,0.6071126204828947,010010000000,0.21370673179626465,0.4415003799984547
12,5,Local Search,2.0,0.92588765502032,000110011000,0.16132855415344238,0.1301498803195572
12,5,Local Search,3.0,0.8020678371457318,101010100000,0.21349024772644043,0.30151710928745645
12,5,Local Search,2.0,0.7770580247661741,100000000010,0.14586830139160156,0.24082357849291836
12,5,Local Search,2.0,0.6789524609378389,000100010100,0.14585661888122559,0.3899890267726189
12,5,Local Search,4.0,0.9252423918074044,001101001100,0.3905203342437744,0.24559818891583196
12,5,Local Search,3.0,0.8460312482912664,010000000010,0.18723058700561523,0.3577838722915097
12,5,Local Search,3.0,0.9619044826799261,000110000000,0.2085106372833252,0.5077843658852896
12,5,Local Search,5.0,0.9247962522885105,000000000100,0.2707834243774414,0.6058805375497722
12,5,Local Search,6.0,0.8475966111484321,000000001000,0.4374372959136963,0.4786403220912183
12,5,Local Search,1.0,0.8873927449072713,010110100000,0.1197667121887207,0.19024284821539916
12,5,Local Search,2.0,0.789413118270189,110111000100,0.25530314445495605,0.2058939511495822
12,5,Local Search,3.0,0.9867041783255464,000000001001,0.14062285423278809,0.44501092232909323
12,5,Local Search,4.0,0.7943365432740234,010000010010,0.21366477012634277,0.24696685399618545
12,5,Local Search,4.0,0.8971900021900479,100000010000,0.24990344047546387,0.507438164290299
12,5,Local Search,1.0,0.7368640007049767,100001111100,0.14574050903320312,0.1931441313619081
12,5,Local Search,0.0,0.8920547368911289,000000001000,0.01565861701965332,0.0
12,5,Local Search,5.0,0.8550374614856588,000000000110,0.2760193347930908,0.39323093042165086
12,5,Local Search,2.0,0.7620160605043582,001100010100,0.27083802223205566,0.26847692114476734
12,5,Local Search,3.0,0.9895731254089801,110000000000,0.22403526306152344,0.34782694398046055
12,5,Local Search,5.0,0.8848687709344134,000000010000,0.27584075927734375,0.28758205054332375
12,5,Local Search,2.0,0.6673136221240277,100111011100,0.27112436294555664,0.21437320193059572
12,5,Local Search,3.0,0.8332041992130762,100000000000,0.17301034927368164,0.4750941504840491
12,5,Local Search,1.0,0.8323915638235864,010001000100,0.09761381149291992,0.08937345147069764
12,5,Local Search,3.0,0.9030962315425809,000000001000,0.1459205150604248,0.2263142828271143
12,5,Local Search,5.0,0.8948078000732185,010000000000,0.2712535858154297,0.4349967821878037
12,5,Local Search,3.0,0.9323090063965621,100010000001,0.20801687240600586,0.24766529219721123
12,5,Local Search,4.0,0.8829487354440972,000010001000,0.27066779136657715,0.432115698003793
12,5,Local Search,2.0,0.699376572646455,010101010000,0.1874842643737793,0.2379302337194829
12,5,Local Search,5.0,0.9437991709918235,000001000010,0.3346121311187744,0.5410843700275452
12,5,Local Search,2.0,0.7293385060249432,001110000000,0.18634724617004395,0.3799826976977542
12,5,Local Search,4.0,0.8846199292873539,101010000001,0.37481164932250977,0.4069402399434945
12,5,Local Search,1.0,0.8095694347638495,100000100000,0.0782616138458252,0.3710687665811238
12,5,Local Search,4.0,0.8673183497662059,000100001001,0.2500290870666504,0.678678639368751
12,5,Local Search,2.0,0.7135506066306283,100000010110,0.20825982093811035,0.29054034895956343
12,5,Local Search,1.0,0.7650049769221413,011011100000,0.12507200241088867,0.23108034812434142
12,5,Local Search,1.0,0.7935707959759336,010110101000,0.13013172149658203,0.21212203297475707
12,5,Local Search,5.0,0.9743246805144649,001000000000,0.27080321311950684,0.45059491436480625
12,5,Local Search,2.0,0.8607648645800288,000000100010,0.12512540817260742,0.3504352590096702
12,5,Local Search,1.0,0.9122974006342774,000000010000,0.057270050048828125,0.1461501658702241
12,5,Local Search,3.0,0.9773589418331452,000000010100,0.18774175643920898,0.3689065918851916
12,5,Local Search,4.0,0.9132261007068753,001000100000,0.26575756072998047,0.3821316157022264
12,5,Local Search,4.0,0.9237454192164289,000100000000,0.2758462429046631,0.4825761340884057
12,5,Local Search,4.0,0.9347485922742373,000000001000,0.2290043830871582,0.37530561626374936
12,5,Local Search,5.0,0.9116036398518501,001000001010,0.30754590034484863,0.6290018042813312
12,5,Local Search,1.0,0.7567352040446061,000100110100,0.1300966739654541,0.18602112785173297
12,5,Local Search,5.0,0.949845325187312,000100100000,0.32815980911254883,0.3875628929713967
12,5,Local Search,6.0,0.955878177163505,001000010000,0.3959236145019531,0.352917089700271
12,5,Local Search,2.0,0.8251853326890297,100000000010,0.12496709823608398,0.39369196529230965
12,5,Local Search,6.0,0.9940355800333043,001000000000,0.3540530204772949,0.6053998164286791
12,5,Local Search,3.0,0.9156213268983704,000000001010,0.22925162315368652,0.46222992926571776
12,5,Local Search,6.0,0.8946841592240087,101000000000,0.3698105812072754,0.4944035234299167
12,5,Local Search,2.0,0.9418661323408689,100000010010,0.10421538352966309,0.09234042201286363
12,5,Local Search,3.0,0.8464466499927775,000100010100,0.18749594688415527,0.5473087496272513
12,5,Local Search,4.0,0.8901106687541156,100001000000,0.250014066696167,0.29980396106105467
12,5,Local Search,4.0,0.8878196066520665,100000100000,0.2290635108947754,0.24716700481711285
12,5,Local Search,4.0,0.9058155869880972,000010001100,0.18753314018249512,0.15487470729371156
12,5,Local Search,2.0,0.6985138739485623,001011010000,0.1668376922607422,0.27867812330946484
12,5,Local Search,3.0,0.9539324485752216,000000010000,0.14561223983764648,0.4998888563090984
12,5,Local Search,5.0,0.8180604523061749,000100001000,0.27121663093566895,0.3637410957315747
12,5,Local Search,5.0,0.9260241823446161,100000001000,0.3069148063659668,0.34563797201555424
12,5,Local Search,4.0,0.762405249335956,010000101000,0.25519847869873047,0.3399967965514408
12,5,Local Search,4.0,0.871496017404235,000100000000,0.24989056587219238,0.32083081982325246
12,5,Local Search,6.0,0.882052840551126,000000000101,0.2864949703216553,0.4319392510022316
12,5,Local Search,3.0,0.8614499965411331,000101010000,0.21352362632751465,0.31118236238878927
12,5,Local Search,4.0,0.8173902936713429,001000001000,0.22914505004882812,0.36530329426043984
12,5,Local Search,3.0,0.7437391903706979,100000001000,0.16661810874938965,0.33482658646727126
12,5,Local Search,4.0,0.8993044379704573,010000000010,0.20833563804626465,0.5747139055233632
12,5,Local Search,2.0,0.6703548108720152,100000100000,0.1665503978729248,0.14174364817317797
12,5,Local Search,4.0,0.9986187542612242,000000000010,0.22925686836242676,0.5057610374587804
12,5,Local Search,3.0,0.9127822522764626,110000000000,0.22930097579956055,0.39557778104570174
