N,K,STRATEGY,SEARCH ITERATIONS,PERFORMANCE,SOLUTION,TIME TAKEN,IMPROVEMENT
12,5,Local Search,4.0,0.80434697962034,010100000011,0.22643446922302246,0.3317046520753315
12,5,Local Search,2.0,0.8130645662340498,001000010101,0.1122734546661377,0.4915801877080527
12,5,Local Search,2.0,0.9701510670605733,000000010000,0.12424755096435547,0.4766900459089144
12,5,Local Search,2.0,0.9821376013889611,000000101000,0.09774947166442871,0.2849790521644896
12,5,Local Search,0.0,0.6275868766808743,101001101000,0.06500768661499023,0.0
12,5,Local Search,3.0,0.8511548246730442,111000100011,0.276989221572876,0.7417514564173197
12,5,Local Search,3.0,0.8392209815271213,000111000000,0.21209239959716797,0.37669619841362734
12,5,Local Search,3.0,0.8552191734829317,001100001010,0.22472810745239258,0.5511759898461147
12,5,Local Search,3.0,0.7243030057511086,111101000101,0.3075122833251953,0.3298074957809935
12,5,Local Search,1.0,0.9494870426176819,110010101001,0.12588191032409668,0.13948071618141933
12,5,Local Search,2.0,0.8887237925496131,111000101001,0.16350531578063965,0.5096240049119712
12,5,Local Search,3.0,0.8103327052232222,010010011110,0.29587364196777344,0.16341706522515975
12,5,Local Search,3.0,0.8467636821767281,010010010111,0.29147982597351074,0.4368974675447254
12,5,Local Search,3.0,0.8938754199144673,100110000000,0.22529363632202148,0.42323571035049135
12,5,Local Search,1.0,0.8093816219793031,100101001000,0.11419081687927246,0.17478225950812298
12,5,Local Search,4.0,0.8765993987123186,000000111001,0.2752950191497803,0.2797333542160185
12,5,Local Search,4.0,0.9311586439807906,100000101010,0.24233293533325195,0.36570461481659333
12,5,Local Search,2.0,0.9913681484436746,100100000000,0.11179041862487793,0.38207963111522514
12,5,Local Search,2.0,0.7064018270876842,110110011011,0.2406919002532959,0.23547812506867155
12,5,Local Search,2.0,0.7234334111733546,110101000000,0.1621692180633545,0.09675593093140034
12,5,Local Search,1.0,0.8109872916675847,111011011010,0.16284823417663574,0.35721238949718986
12,5,Local Search,2.0,0.7431716425730056,000010111111,0.20894789695739746,0.181365008720905
12,5,Local Search,4.0,0.8961055651573075,110000101000,0.27367186546325684,0.570246559184574
